Temperature °C,RelH,windspeed,wind direction,net radiation,solar radiation,rainfall,Date and Time
16.79,90.6,0,338.2,-38.96,0.393,0,2023-06-01T23:45:00Z
16.66,90.7,0,39.54,-38.23,0.398,0,2023-06-02T00:00:00Z
16.5,90.7,0,11.35,-37.07,0.398,0,2023-06-02T00:15:00Z
16.41,91.2,0,328.3,-35.97,0.398,0,2023-06-02T00:30:00Z
16.32,91.4,0,238.7,-36.03,0.393,0,2023-06-02T00:45:00Z
16.17,91.5,0,170.2,-34.68,0.39,0,2023-06-02T01:00:00Z
16.36,91.9,0,22.9,-35.59,0.395,0,2023-06-02T01:15:00Z
16.28,92.3,0,36.7,-37.99,0.385,0,2023-06-02T01:30:00Z
15.87,92.6,0,25.64,-36.93,0.397,0,2023-06-02T01:45:00Z
15.7,92.8,0,67.44,-36.65,0.395,0,2023-06-02T02:00:00Z
15.89,93,0,71.9,-38.37,0.393,0,2023-06-02T02:15:00Z
15.8,93.2,0,58.35,-38.44,0.393,0,2023-06-02T02:30:00Z
15.46,93.4,0,40.12,-40.17,0.403,0,2023-06-02T02:45:00Z
15.19,93.3,0,324.3,-38.11,0.405,0,2023-06-02T03:00:00Z
15.08,93.6,0,16.93,-42.23,0.425,0,2023-06-02T03:15:00Z
15.55,94.2,0,45.71,-53.04,0.422,0,2023-06-02T03:30:00Z
15.43,94.3,0,13.66,-53.73,0.435,0,2023-06-02T03:45:00Z
15.16,94.1,0,12.6,-49.79,0.441,0,2023-06-02T04:00:00Z
14.91,94.1,0,345.6,-44.32,0.465,0,2023-06-02T04:15:00Z
14.57,94.3,0,18.96,-47.03,0.46,0,2023-06-02T04:30:00Z
14.22,94.5,0,9.67,-46.07,0.458,0,2023-06-02T04:45:00Z
14.06,94.3,0,39.93,-42.88,0.425,0,2023-06-02T05:00:00Z
14.11,94.4,0,344.7,-42.4,0.433,0,2023-06-02T05:15:00Z
14.23,94.4,0,329.3,-42.95,0.538,0,2023-06-02T05:30:00Z
14.06,94.5,0,328,-42.6,0.571,0,2023-06-02T05:45:00Z
13.74,94.6,0,333.3,-41.83,0.475,0,2023-06-02T06:00:00Z
13.53,94.6,0,38.21,-41.81,0.495,0,2023-06-02T06:15:00Z
13.8,95.2,2.092,29.98,-50.38,0.41,0,2023-06-02T06:30:00Z
14.26,95.4,2.252,26.47,-50.99,0.46,0,2023-06-02T06:45:00Z
14.12,95.4,0,24.93,-47.49,0.496,0,2023-06-02T07:00:00Z
13.77,95.6,0,24.16,-51.51,0.432,0,2023-06-02T07:15:00Z
13.56,95.7,0,23,-50.25,0.435,0,2023-06-02T07:30:00Z
13.46,95.9,0,22.76,-45.19,0.435,0,2023-06-02T07:45:00Z
13.34,96,0,33.01,-49.57,0.427,0,2023-06-02T08:00:00Z
13.21,95.9,0,23.43,-52.51,0.471,0,2023-06-02T08:15:00Z
12.76,95.8,0,342.6,-46.28,0.5,0,2023-06-02T08:30:00Z
12.71,95.6,0,35.46,-42.23,0.505,0,2023-06-02T08:45:00Z
12.32,96,0,31.13,-45.01,0.438,0,2023-06-02T09:00:00Z
12.23,95.9,0,48.94,-41.06,0.403,0,2023-06-02T09:15:00Z
12.24,95.8,0,39.07,-40.12,0.382,0,2023-06-02T09:30:00Z
12.32,96.1,0,28.2,-43.54,0.392,0,2023-06-02T09:45:00Z
12.25,96.2,0,175.3,-48.63,0.388,0,2023-06-02T10:00:00Z
11.15,96.2,0,48.02,-43.28,0.473,0,2023-06-02T10:15:00Z
11.32,96,0,5.967,-42.54,1.24,0,2023-06-02T10:30:00Z
11.53,96.7,1.773,62.42,-40.64,4.257,0,2023-06-02T10:45:00Z
12.71,96.4,3.104,22.81,-40.47,13.51,0,2023-06-02T11:00:00Z
12.82,96.2,2.252,34.36,-23.49,28.07,0,2023-06-02T11:15:00Z
12.76,96.2,2.092,30.61,-5.975,43.18,0,2023-06-02T11:30:00Z
12.91,96.3,2.678,35.32,13.03,63.24,0,2023-06-02T11:45:00Z
13.13,96.3,2.731,24.45,16.53,71.4,0,2023-06-02T12:00:00Z
13.47,96.4,2.412,28.39,42.55,167.7,0,2023-06-02T12:15:00Z
13.95,96.4,2.412,25.94,36.14,178.1,0,2023-06-02T12:30:00Z
14.46,96.3,2.358,28.1,151.8,231,0,2023-06-02T12:45:00Z
15.13,96.3,1.932,22.8,181.4,247.1,0,2023-06-02T13:00:00Z
15.82,96.1,2.785,40.5,248.2,284.1,0,2023-06-02T13:15:00Z
16.47,95.9,3.157,43.29,316,318,0,2023-06-02T13:30:00Z
17.07,95.4,3.637,218,399.5,357.4,0,2023-06-02T13:45:00Z
17.52,94.7,3.424,24.33,423,357.9,0,2023-06-02T14:00:00Z
18.09,94.2,3.53,45.2,487.7,418.5,0,2023-06-02T14:15:00Z
19.04,92.9,2.944,101.4,557.5,440,0,2023-06-02T14:30:00Z
19.44,91.9,2.678,110,434.3,426.8,0,2023-06-02T14:45:00Z
19.98,90.4,4.01,22.64,432.3,466,0,2023-06-02T15:00:00Z
20.38,88.3,4.649,29.12,443.2,473.1,0,2023-06-02T15:15:00Z
20.96,85.6,4.702,54.06,459.5,494.4,0,2023-06-02T15:30:00Z
21.48,83.3,4.702,29.94,469.1,505.1,0,2023-06-02T15:45:00Z
21.91,80.7,4.542,5.574,462.7,498.6,0,2023-06-02T16:00:00Z
22.37,78.5,4.063,170.4,468.7,502,0,2023-06-02T16:15:00Z
22.71,76.5,5.341,12.11,468.5,507.3,0,2023-06-02T16:30:00Z
22.64,74,4.063,57.84,456,494.5,0,2023-06-02T16:45:00Z
22.91,72.4,5.235,42.04,324.1,365,0,2023-06-02T17:00:00Z
22.55,71.7,4.01,142.2,343.7,369,0,2023-06-02T17:15:00Z
23.07,70.4,4.276,11.63,471.8,506.5,0,2023-06-02T17:30:00Z
22.94,68.86,3.424,80.2,181.7,233.5,0,2023-06-02T17:45:00Z
22.53,69.17,2.944,113,250.3,296.9,0,2023-06-02T18:00:00Z
23.37,68.76,2.518,14.03,244.2,301.2,0,2023-06-02T18:15:00Z
22.89,68.07,3.797,29.5,221.1,276.6,0,2023-06-02T18:30:00Z
23.37,67.75,2.145,0.673,211.7,281.5,0,2023-06-02T18:45:00Z
23.51,67.41,3.69,98.5,182.9,259.4,0,2023-06-02T19:00:00Z
23.06,67.52,1.879,23.2,142.9,219.8,0,2023-06-02T19:15:00Z
22.57,68.21,0,23.01,64.62,106.6,0,2023-06-02T19:30:00Z
21.83,69.93,0,29.93,-30.79,42.3,0,2023-06-02T19:45:00Z
21.27,71.7,0,55.6,-32.47,21.44,0,2023-06-02T20:00:00Z
20.79,73.6,0,7.88,-39.1,17.57,0,2023-06-02T20:15:00Z
20.49,75.3,0,29.61,-47.45,13.33,0,2023-06-02T20:30:00Z
20.09,76.7,0.601,7.35,-56.38,8.29,0,2023-06-02T20:45:00Z
19.67,78.2,0,54.56,-63.55,3.244,0,2023-06-02T21:00:00Z
19.19,79.5,0,27.69,-63.15,0.64,0,2023-06-02T21:15:00Z
18.85,80.8,0,8.46,-63.93,0.153,0,2023-06-02T21:30:00Z
18.7,81.7,0,41.11,-64.36,0.098,0,2023-06-02T21:45:00Z
18.22,82.6,0,25.97,-59.55,0.063,0,2023-06-02T22:00:00Z
17.77,83.2,0,5.963,-53.12,0.071,0,2023-06-02T22:15:00Z
17.46,83.7,0,60.78,-46.91,0.091,0,2023-06-02T22:30:00Z
17.2,84.9,0,17.07,-49.13,0.068,0,2023-06-02T22:45:00Z
17.18,85.6,0,21.55,-48.08,0.081,0,2023-06-02T23:00:00Z
16.86,85.9,0,22.12,-46.58,0.037,0,2023-06-02T23:15:00Z
16.88,87.1,0,24.87,-53.2,0.02,0,2023-06-02T23:30:00Z
16.97,87,0,46.85,-49.85,0.048,0,2023-06-02T23:45:00Z
16.34,87,0,280.1,-45.91,0.144,0,2023-06-03T00:00:00Z
16.01,87.4,0,17.27,-40.91,0.254,0,2023-06-03T00:15:00Z
15.91,88.3,0,14.14,-45.13,0.344,0,2023-06-03T00:30:00Z
15.71,88.7,0,313,-42.12,0.37,0,2023-06-03T00:45:00Z
15.91,89.2,0,51.57,-42.52,0.377,0,2023-06-03T01:00:00Z
15.61,89.7,0,35.12,-45.08,0.37,0,2023-06-03T01:15:00Z
15.01,89.6,0,326,-40.4,0.378,0,2023-06-03T01:30:00Z
14.98,90,0,25.11,-41.72,0.387,0,2023-06-03T01:45:00Z
14.75,90.7,0,331,-44.31,0.38,0,2023-06-03T02:00:00Z
14.4,90.9,0,15.59,-41.81,0.34,0,2023-06-03T02:15:00Z
14.32,91.1,0,348.1,-39.6,0.295,0,2023-06-03T02:30:00Z
14.81,91.4,0,0.674,-42.35,0.302,0,2023-06-03T02:45:00Z
14.59,91.8,0,27.81,-41.16,0.292,0,2023-06-03T03:00:00Z
14.73,92.1,0,33.64,-41.18,0.29,0,2023-06-03T03:15:00Z
14.29,92.5,0,13.67,-42.86,0.332,0,2023-06-03T03:30:00Z
14.15,92.7,0,294.3,-41.51,0.337,0,2023-06-03T03:45:00Z
14.16,92.7,0,33.49,-40.83,0.352,0,2023-06-03T04:00:00Z
13.8,92.9,0,0.289,-40.82,0.327,0,2023-06-03T04:15:00Z
13.85,93,0,4.042,-35.19,0.317,0,2023-06-03T04:30:00Z
14.24,93.2,0,31.28,-3.925,0.284,0,2023-06-03T04:45:00Z
14.63,93.7,0,13.67,-17.35,0.271,0,2023-06-03T05:00:00Z
14.22,93.7,0,25.5,-35.11,0.29,0,2023-06-03T05:15:00Z
14.02,93.7,0,346.9,-20.04,0.284,0,2023-06-03T05:30:00Z
14.41,94.1,0,26.37,-14.61,0.274,0,2023-06-03T05:45:00Z
14.59,94.3,0,64.24,-16.45,0.292,0,2023-06-03T06:00:00Z
14.53,94.4,0,18.77,-40.34,0.305,0,2023-06-03T06:15:00Z
14.16,94.5,0,29.93,-45.29,0.317,0,2023-06-03T06:30:00Z
14.08,94.7,0,24.54,-52.97,0.322,0,2023-06-03T06:45:00Z
13.89,95,0,22.23,-54.58,0.352,0,2023-06-03T07:00:00Z
13.96,95.1,0,27.62,-55.12,0.357,0,2023-06-03T07:15:00Z
14.08,95.2,0,19.01,-53.3,0.369,0,2023-06-03T07:30:00Z
14.1,95.2,0,20.88,-49.84,0.423,0,2023-06-03T07:45:00Z
14.22,95.3,0.601,35.42,-48.84,0.47,0,2023-06-03T08:00:00Z
14.16,95.2,0.494,26.27,-49.34,0.511,0,2023-06-03T08:15:00Z
13.45,95.1,0,22.28,-43.32,0.495,0,2023-06-03T08:30:00Z
13.04,95.4,0.334,6.737,-44.53,0.461,0,2023-06-03T08:45:00Z
13.08,95.6,1.133,31.28,-47.34,0.45,0,2023-06-03T09:00:00Z
13.25,95.7,1.613,29.35,-49.28,0.453,0,2023-06-03T09:15:00Z
13.24,95.9,1.826,31.86,-50.93,0.432,0,2023-06-03T09:30:00Z
13.49,95.9,2.305,26.32,-52.04,0.451,0,2023-06-03T09:45:00Z
13.55,95.7,0.334,41.34,-50.02,0.503,0,2023-06-03T10:00:00Z
13.5,95.9,1.027,114,-46,0.571,0,2023-06-03T10:15:00Z
13.82,95.6,0,6.015,-41.54,2.027,0,2023-06-03T10:30:00Z
13.97,95.6,0,28.54,-40.19,6.477,0,2023-06-03T10:45:00Z
14.45,95.6,0,51.63,-30.21,18.29,0,2023-06-03T11:00:00Z
14.93,95.4,2.145,1.444,-3.671,37.18,0,2023-06-03T11:15:00Z
15.37,95.1,0,22.23,28.93,62.9,0,2023-06-03T11:30:00Z
15.71,94.8,0,15.11,45.18,74.8,0,2023-06-03T11:45:00Z
15.95,94.6,1.4,27.9,61.75,90.9,0,2023-06-03T12:00:00Z
16.2,94.3,0,27.28,54.6,147.4,0,2023-06-03T12:15:00Z
16.32,93.8,1.187,16.45,12.44,103.5,0,2023-06-03T12:30:00Z
16.7,93.6,0,29.63,175.9,228.4,0,2023-06-03T12:45:00Z
17.53,92.8,2.572,22.56,264,293.1,0,2023-06-03T13:00:00Z
18.23,91.8,0,31.5,318.4,316.1,0,2023-06-03T13:15:00Z
18.68,90.6,2.785,21.93,375.3,346.2,0,2023-06-03T13:30:00Z
19.28,89.1,2.998,342,363.2,371.7,0,2023-06-03T13:45:00Z
20.09,87.6,3.797,75.2,357.8,395.6,0,2023-06-03T14:00:00Z
20.71,85.6,3.584,96.2,381.6,415.3,0,2023-06-03T14:15:00Z
21.17,83.4,3.637,61.09,398,434.7,0,2023-06-03T14:30:00Z
21.47,81.3,4.17,25.71,424,452.4,0,2023-06-03T14:45:00Z
21.95,79.8,3.051,22.35,438.1,465,0,2023-06-03T15:00:00Z
22.69,78.7,2.518,321.4,442,474.5,0,2023-06-03T15:15:00Z
23.19,77.2,0,44.34,457.7,482.6,0,2023-06-03T15:30:00Z
23.64,76.2,0,20.18,461.2,488.5,0,2023-06-03T15:45:00Z
23.87,74.5,3.317,29.21,474.2,497.1,0,2023-06-03T16:00:00Z
23.49,73.4,2.785,27.67,224.9,252.7,0,2023-06-03T16:15:00Z
22.54,74.2,0.334,20.17,224.2,250.8,0,2023-06-03T16:30:00Z
23.07,74.8,0,240.1,346.5,367.4,0,2023-06-03T16:45:00Z
23.85,73.2,3.157,347.4,452.4,479.8,0,2023-06-03T17:00:00Z
23.78,71.2,3.903,0.48,414.5,443.4,0,2023-06-03T17:15:00Z
23.77,70.7,3.477,7.88,350,385.1,0,2023-06-03T17:30:00Z
23.72,71.1,1.719,44.58,328.7,370.8,0,2023-06-03T17:45:00Z
23.81,71.2,2.731,344.2,261.9,286.3,0,2023-06-03T18:00:00Z
23.48,71.2,1.24,22.87,117.6,137.5,0,2023-06-03T18:15:00Z
23.23,72.3,0,22.24,78.7,102.9,0,2023-06-03T18:30:00Z
23.15,73.3,0,334.3,51.32,77.7,0,2023-06-03T18:45:00Z
22.98,74.5,0,29.21,46.11,71,0,2023-06-03T19:00:00Z
22.77,76.1,0,25.18,52.76,77.7,0,2023-06-03T19:15:00Z
22.91,77,0,51.9,69.07,97.1,0,2023-06-03T19:30:00Z
22.76,77.9,0,32.29,21.91,71.8,0,2023-06-03T19:45:00Z
22.65,78,0,332.8,-7.9,38.6,0,2023-06-03T20:00:00Z
22.27,78.1,0,304.8,-20.06,28.49,0,2023-06-03T20:15:00Z
21.69,78.9,0,36.52,-28.47,18.83,0,2023-06-03T20:30:00Z
21.1,80.4,0,17.3,-44.77,8.49,0,2023-06-03T20:45:00Z
20.51,82.1,0,31.15,-44.65,2.096,0,2023-06-03T21:00:00Z
20.05,83.8,0,21.92,-41.44,0.254,0,2023-06-03T21:15:00Z
19.46,85.1,0,4.423,-43.61,0.192,0,2023-06-03T21:30:00Z
18.89,85.9,0,25.19,-41.24,0.199,0,2023-06-03T21:45:00Z
18.58,86.5,0,17.69,-40.36,0.199,0,2023-06-03T22:00:00Z
18.5,87.2,0,12.69,-39.16,0.196,0,2023-06-03T22:15:00Z
18.35,87.8,0,26.54,-39.72,0.201,0,2023-06-03T22:30:00Z
18.01,88.3,0,32.12,-36.53,0.201,0,2023-06-03T22:45:00Z
17.88,88.6,0,0.337,-39.18,0.247,0,2023-06-03T23:00:00Z
17.8,89.1,0,292.8,-41.32,0.247,0,2023-06-03T23:15:00Z
17.78,89.4,0,20.97,-35.61,0.307,0,2023-06-03T23:30:00Z
17.68,89.6,0,343.7,-36.56,0.373,0,2023-06-03T23:45:00Z
17.66,90.1,0,313.2,-39.57,0.355,0,2023-06-04T00:00:00Z
17.66,90.3,0,178.7,-35.91,0.363,0,2023-06-04T00:15:00Z
17.27,90.3,0,208.1,-32.59,0.39,0,2023-06-04T00:30:00Z
17.35,90.6,0,30.88,-33.33,0.383,0,2023-06-04T00:45:00Z
17.56,91.4,0,336.4,-34.57,0.397,0,2023-06-04T01:00:00Z
17.39,91.7,0,0.096,-30.71,0.392,0,2023-06-04T01:15:00Z
17.36,92,0,17.27,-31.03,0.378,0,2023-06-04T01:30:00Z
17.17,92.4,0,7.17,-37.94,0.393,0,2023-06-04T01:45:00Z
17.23,92.5,0,3.656,-34.24,0.393,0,2023-06-04T02:00:00Z
17.27,92.6,0,5.195,-31.84,0.385,0,2023-06-04T02:15:00Z
17.16,92.8,0,302.7,-31.96,0.397,0,2023-06-04T02:30:00Z
17.02,93,0,36.8,-31.11,0.39,0,2023-06-04T02:45:00Z
17.21,93.2,0,29.2,-30.76,0.393,0,2023-06-04T03:00:00Z
17.06,93.4,0,21.89,-30.83,0.395,0,2023-06-04T03:15:00Z
16.78,93.6,0,343.4,-32.11,0.39,0,2023-06-04T03:30:00Z
16.67,93.7,0,324.6,-32.9,0.398,0,2023-06-04T03:45:00Z
16.83,93.7,0,0.096,-25.33,0.393,0,2023-06-04T04:00:00Z
16.87,93.9,0,17.22,-21.28,0.395,0,2023-06-04T04:15:00Z
17.13,94.4,2.199,20.49,-27.4,0.393,0,2023-06-04T04:30:00Z
17.12,94.4,1.826,30.35,-23.58,0.398,0,2023-06-04T04:45:00Z
16.99,94.7,0,24.29,-18.97,0.398,0,2023-06-04T05:00:00Z
17.03,94.8,2.358,29.78,-14.09,0.398,0,2023-06-04T05:15:00Z
17.02,94.9,0,17.51,-18.6,0.398,0,2023-06-04T05:30:00Z
16.93,94.9,0,29.44,-20.75,0.4,0,2023-06-04T05:45:00Z
16.71,94.9,0,14.19,-36.04,0.407,0,2023-06-04T06:00:00Z
16.64,94.9,0,17.65,-28.29,0.403,0,2023-06-04T06:15:00Z
16.54,94.9,0,46.9,-30.18,0.42,0,2023-06-04T06:30:00Z
16.32,94.9,0,36.75,-42.58,0.428,0,2023-06-04T06:45:00Z
16.27,95,0,18.28,-43.13,0.405,0,2023-06-04T07:00:00Z
16.37,95.1,0,29.05,-44.61,0.4,0,2023-06-04T07:15:00Z
16.48,95.2,2.572,25.88,-44.44,0.39,0,2023-06-04T07:30:00Z
16.37,95.2,0,34.44,-34.54,0.393,0,2023-06-04T07:45:00Z
16.31,95.3,0,290.4,-8.4,0.38,0,2023-06-04T08:00:00Z
16.55,95.3,0,329.9,-5.314,0.398,0,2023-06-04T08:15:00Z
16.66,95.3,0,135.5,-4.63,0.403,0,2023-06-04T08:30:00Z
16.52,95.2,0,239.7,-3.115,0.421,0,2023-06-04T08:45:00Z
16.56,95.2,0,307.9,-2.371,0.471,0,2023-06-04T09:00:00Z
16.83,95.2,0,41.9,-2.754,0.407,0,2023-06-04T09:15:00Z
16.79,95.3,0,332.3,-2.526,0.413,0,2023-06-04T09:30:00Z
16.95,95.5,0,34.44,-2.186,0.41,0,2023-06-04T09:45:00Z
17.2,95.6,2.518,23.76,-0.809,0.579,0,2023-06-04T10:00:00Z
17.64,95.8,1.986,12.7,-5.878,0.495,0,2023-06-04T10:15:00Z
17.58,95.6,0,17.65,-13.76,0.649,0,2023-06-04T10:30:00Z
17.4,95.8,0,26.17,-8.36,1.533,0,2023-06-04T10:45:00Z
17.41,95.7,0,12.02,-1.596,3.818,0,2023-06-04T11:00:00Z
17.39,95.6,0,59.25,-0.886,9.74,0,2023-06-04T11:15:00Z
17.36,95.6,0,33.86,5.314,17.64,0,2023-06-04T11:30:00Z
17.21,95.5,0,7.5,13.1,24.91,0,2023-06-04T11:45:00Z
17.13,95.6,0,24.29,18.21,28.71,0,2023-06-04T12:00:00Z
17.26,95.6,0,42.71,43.72,54.43,0,2023-06-04T12:15:00Z
17.54,95.6,0,42.52,83.4,91.5,0,2023-06-04T12:30:00Z
17.98,95.5,0,20.1,142.9,130.9,0,2023-06-04T12:45:00Z
18.21,95.4,0,27.8,91.4,74.9,0,2023-06-04T13:00:00Z
18.15,95.3,0,51.55,102.1,87.3,0,2023-06-04T13:15:00Z
18.3,95.2,0,333.1,110.5,102.6,0,2023-06-04T13:30:00Z
18.59,95,0,201.9,163.7,151.5,0,2023-06-04T13:45:00Z
18.84,94.9,0.334,209.2,186.1,144.1,0,2023-06-04T14:00:00Z
18.83,94.7,3.371,197.5,101.7,53.22,0,2023-06-04T14:15:00Z
18.51,94.7,0.76,192.5,66.98,35.46,0,2023-06-04T14:30:00Z
18.27,94.6,0,149.7,28.5,21.48,0,2023-06-04T14:45:00Z
18.45,94.6,0,122.2,52.3,49.47,0,2023-06-04T15:00:00Z
18.5,94.5,0,275.3,19.59,26.46,0,2023-06-04T15:15:00Z
18.42,94.6,0,206.3,29.83,47.8,0,2023-06-04T15:30:00Z
18.43,94.5,0,38.57,11.34,39.05,0,2023-06-04T15:45:00Z
18.42,94.5,0,220.6,12.4,37.33,0,2023-06-04T16:00:00Z
18.56,94.7,0,132.3,72.5,111.7,0,2023-06-04T16:15:00Z
18.75,94.7,0,12.31,76.3,107.3,0,2023-06-04T16:30:00Z
18.96,94.6,0,244.9,74.1,98,0,2023-06-04T16:45:00Z
18.88,94.5,0,247.1,5.343,33.88,0,2023-06-04T17:00:00Z
18.63,94.5,0,151.7,5.971,31.76,0,2023-06-04T17:15:00Z
18.53,94.6,0,246.5,2.818,21.03,0,2023-06-04T17:30:00Z
18.52,94.7,0,226.1,6.75,23.02,0,2023-06-04T17:45:00Z
18.52,94.7,0,139,10.23,26.12,0,2023-06-04T18:00:00Z
18.53,94.8,0,151.6,2.96,23.35,0,2023-06-04T18:15:00Z
18.45,94.9,0,166.1,3.132,24.55,0,2023-06-04T18:30:00Z
18.33,95.1,0,72.6,10.5,36.38,0,2023-06-04T18:45:00Z
18.38,95.1,0,346.1,11.39,23.41,0,2023-06-04T19:00:00Z
18.44,95.1,0,204.1,12.48,23.26,0,2023-06-04T19:15:00Z
18.4,95.2,0,158.6,8.45,18.53,0,2023-06-04T19:30:00Z
18.39,95.2,0,308.5,6.014,13.89,0,2023-06-04T19:45:00Z
18.44,95.2,0,186.9,-0.959,8.13,0,2023-06-04T20:00:00Z
18.26,95.3,0,184.4,-12.38,8.31,0,2023-06-04T20:15:00Z
18.2,95.3,0,196,-11.17,6.971,0,2023-06-04T20:30:00Z
18.11,95.4,0,18.37,-17.71,5.387,0,2023-06-04T20:45:00Z
18.04,95.4,0,113.8,-4.935,1.531,0,2023-06-04T21:00:00Z
18.02,95.4,0,290.6,-18.66,0.732,0,2023-06-04T21:15:00Z
17.86,95.4,0,323.2,-17.65,0.597,0,2023-06-04T21:30:00Z
17.82,95.5,0,185.6,-5.175,0.531,0,2023-06-04T21:45:00Z
17.85,95.5,0,25.49,-22.95,0.549,0,2023-06-04T22:00:00Z
17.59,95.5,0,239.7,-38.86,0.68,0,2023-06-04T22:15:00Z
17.32,95.6,0,10.87,-6.694,0.692,0,2023-06-04T22:30:00Z
17.58,95.7,0,209.9,-4.999,0.687,0,2023-06-04T22:45:00Z
17.59,95.7,0,207.6,-23.83,0.702,0,2023-06-04T23:00:00Z
17.46,95.6,0,264.4,-26.31,0.675,0,2023-06-04T23:15:00Z
17.4,95.9,0,237.9,-14.3,0.675,0,2023-06-04T23:30:00Z
17.59,96,0,186.6,-3.567,0.559,0,2023-06-04T23:45:00Z
17.61,96,0,191.6,-2.414,0.451,0,2023-06-05T00:00:00Z
17.6,96,0,202.3,-4.522,0.451,0,2023-06-05T00:15:00Z
17.51,96,0,213,-5.008,0.446,0,2023-06-05T00:30:00Z
17.38,95.9,0,197.8,-4.014,0.438,0,2023-06-05T00:45:00Z
17.22,95.8,0,195.5,-2.268,0.426,0,2023-06-05T01:00:00Z
17.12,95.8,0,185,-1.652,0.42,0,2023-06-05T01:15:00Z
17.04,95.8,0,189.2,1.988,0.413,0,2023-06-05T01:30:00Z
16.88,95.7,0,193.6,9.08,0.428,0,2023-06-05T01:45:00Z
16.67,95.5,3.424,191.7,4.526,0.415,0,2023-06-05T02:00:00Z
16.44,95.6,4.489,218,-3.004,0.415,0,2023-06-05T02:15:00Z
16.27,95.5,0.388,185.2,-5.581,0.41,0,2023-06-05T02:30:00Z
16.02,95.3,3.317,189.2,-14.28,0.403,0,2023-06-05T02:45:00Z
15.76,95.4,3.051,202.1,-15.5,0.402,0,2023-06-05T03:00:00Z
15.52,95.4,3.743,205.6,-8.95,0.398,0,2023-06-05T03:15:00Z
15.3,95.4,0,193,-10.4,0.4,0,2023-06-05T03:30:00Z
15.09,95.4,0,187.5,-16.76,0.402,0,2023-06-05T03:45:00Z
14.85,95.3,0,199.4,-26.37,0.398,0,2023-06-05T04:00:00Z
14.66,95.3,4.223,211.1,-7.37,0.398,0,2023-06-05T04:15:00Z
14.53,95.3,4.702,202.1,-3.442,0.398,0,2023-06-05T04:30:00Z
14.35,95.2,5.821,202.7,-3.685,0.398,0,2023-06-05T04:45:00Z
14.01,94.9,5.341,187.1,-6.816,0.398,0,2023-06-05T05:00:00Z
13.7,94.4,4.489,182.8,0.194,0.397,0,2023-06-05T05:15:00Z
13.29,93.7,3.743,157.2,-1.635,0.39,0,2023-06-05T05:30:00Z
13.21,93.5,2.998,174.5,-9.4,0.39,0,2023-06-05T05:45:00Z
12.98,93.3,3.53,187.1,-14.46,0.347,0,2023-06-05T06:00:00Z
12.73,92.9,4.063,190.2,-1.136,0.285,0,2023-06-05T06:15:00Z
12.55,92.7,3.69,211.4,-23.28,0.269,0,2023-06-05T06:30:00Z
11.98,92.4,3.211,202.6,-65.94,0.247,0,2023-06-05T06:45:00Z
11.44,92.2,2.944,198.5,-67.31,0.259,0,2023-06-05T07:00:00Z
10.79,92.2,2.039,186.4,-68.16,0.259,0,2023-06-05T07:15:00Z
10.25,92.1,1.666,203.4,-58.67,0.332,0,2023-06-05T07:30:00Z
9.66,92.3,1.932,191.5,-57.52,0.425,0,2023-06-05T07:45:00Z
9.27,92.1,0.707,223.9,-63.08,0.403,0,2023-06-05T08:00:00Z
8.59,91.8,0,130.8,-59.74,0.402,0,2023-06-05T08:15:00Z
8.43,92.2,1.773,239.9,-54.64,0.398,0,2023-06-05T08:30:00Z
8.47,92.7,1.986,210.6,-52.89,0.399,0,2023-06-05T08:45:00Z
8.46,92.9,1.879,169.5,-32.25,0.399,0,2023-06-05T09:00:00Z
8.67,92.8,1.559,189.3,-58.13,0.399,0,2023-06-05T09:15:00Z
8.42,92.7,1.879,191.5,-55.57,0.402,0,2023-06-05T09:30:00Z
8.35,92.9,1.826,180.4,-36.67,0.399,0,2023-06-05T09:45:00Z
8.51,93.1,1.613,141.6,-33.59,0.399,0,2023-06-05T10:00:00Z
8.48,93.2,2.199,156.1,-32.7,0.402,0,2023-06-05T10:15:00Z
8.53,93.7,3.317,181.2,-25.43,1.061,0,2023-06-05T10:30:00Z
8.29,93.8,3.477,180.6,-62.61,4.998,0,2023-06-05T10:45:00Z
7.84,94,3.317,181,-58.71,10.89,0,2023-06-05T11:00:00Z
7.66,94.3,3.584,207.9,-50.17,16.56,0,2023-06-05T11:15:00Z
7.73,94.4,3.157,169.4,-35.4,28.76,0,2023-06-05T11:30:00Z
7.96,94.3,2.358,186.6,-24.74,39.96,0,2023-06-05T11:45:00Z
8.3,94.3,3.424,143.1,-14.61,54.08,0,2023-06-05T12:00:00Z
8.67,94.2,3.211,148.1,-5.48,149.8,0,2023-06-05T12:15:00Z
9.14,94,3.69,142.6,48.18,284.4,0,2023-06-05T12:30:00Z
9.61,93.5,3.584,166,103.7,223.3,0,2023-06-05T12:45:00Z
10.18,92.7,3.317,167.1,158.3,255.8,0,2023-06-05T13:00:00Z
10.47,91.7,3.956,158.9,175.1,279.7,0,2023-06-05T13:15:00Z
11.01,90.8,3.903,128.9,247.5,362,0,2023-06-05T13:30:00Z
11.82,89.7,3.956,122.5,328.1,432.5,0,2023-06-05T13:45:00Z
11.89,88,3.797,163.2,215.8,295,0,2023-06-05T14:00:00Z
12.09,87.2,2.678,161.7,140.3,227.6,0,2023-06-05T14:15:00Z
12.42,86.6,0,137.7,364.8,471.3,0,2023-06-05T14:30:00Z
