"Plot Title: n9 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552292, SEN S/N: 20552292)","Temp, °C (LGR S/N: 20552292, SEN S/N: 20552292)","Coupler Detached (LGR S/N: 20552292)","Coupler Attached (LGR S/N: 20552292)","Stopped (LGR S/N: 20552292)","End Of File (LGR S/N: 20552292)"
411,04/14/23 02:21:44 PM,99.732,19.853,,,,
412,04/14/23 03:21:44 PM,99.693,19.853,,,,
413,04/14/23 04:21:44 PM,99.693,19.853,,,,
414,04/14/23 05:21:44 PM,99.712,19.853,,,,
415,04/14/23 06:21:44 PM,99.722,19.853,,,,
416,04/14/23 07:21:44 PM,99.754,19.758,,,,
417,04/14/23 08:21:44 PM,99.823,19.758,,,,
418,04/14/23 09:21:44 PM,99.852,19.758,,,,
419,04/14/23 10:21:44 PM,99.901,19.758,,,,
420,04/14/23 11:21:44 PM,99.901,19.758,,,,
421,04/15/23 12:21:44 AM,99.931,19.758,,,,
422,04/15/23 01:21:44 AM,99.904,19.662,,,,
423,04/15/23 02:21:44 AM,99.894,19.662,,,,
424,04/15/23 03:21:44 AM,99.864,19.662,,,,
425,04/15/23 04:21:44 AM,99.835,19.662,,,,
426,04/15/23 05:21:44 AM,99.874,19.662,,,,
427,04/15/23 06:21:44 AM,99.835,19.662,,,,
428,04/15/23 07:21:44 AM,99.973,19.662,,,,
429,04/15/23 08:21:44 AM,100.022,19.662,,,,
430,04/15/23 09:21:44 AM,100.051,19.662,,,,
431,04/15/23 10:21:44 AM,100.002,19.662,,,,
432,04/15/23 11:21:44 AM,99.973,19.662,,,,
433,04/15/23 12:21:44 PM,99.892,19.758,,,,
434,04/15/23 01:21:44 PM,99.823,19.758,,,,
435,04/15/23 02:21:44 PM,99.744,19.758,,,,
436,04/15/23 03:21:44 PM,99.724,19.758,,,,
437,04/15/23 04:21:44 PM,99.705,19.758,,,,
438,04/15/23 05:21:44 PM,99.697,19.662,,,,
439,04/15/23 06:21:44 PM,99.687,19.662,,,,
440,04/15/23 07:21:44 PM,99.766,19.662,,,,
441,04/15/23 08:21:44 PM,99.817,19.567,,,,
442,04/15/23 09:21:44 PM,99.837,19.567,,,,
443,04/15/23 10:21:44 PM,99.847,19.567,,,,
444,04/15/23 11:21:44 PM,99.817,19.567,,,,
445,04/16/23 12:21:44 AM,99.768,19.567,,,,
446,04/16/23 01:21:44 AM,99.788,19.567,,,,
447,04/16/23 02:21:44 AM,99.748,19.567,,,,
448,04/16/23 03:21:44 AM,99.669,19.567,,,,
449,04/16/23 04:21:44 AM,99.581,19.567,,,,
450,04/16/23 05:21:44 AM,99.581,19.567,,,,
451,04/16/23 06:21:44 AM,99.601,19.567,,,,
452,04/16/23 07:21:44 AM,99.601,19.567,,,,
453,04/16/23 08:21:44 AM,99.601,19.567,,,,
454,04/16/23 09:21:44 AM,99.620,19.567,,,,
455,04/16/23 10:21:44 AM,99.591,19.567,,,,
456,04/16/23 11:21:44 AM,99.551,19.567,,,,
457,04/16/23 12:21:44 PM,99.483,19.567,,,,
458,04/16/23 01:21:44 PM,99.394,19.567,,,,
